seq_no,instn_code,instn_name,instn_srvc_type_cde,instn_srvc_type,instn_blk_hse_no,instn_street_name,instn_flr_no,instn_unit_no,instn_bldg_name,instn_pc,instn_ofc_no,instn_email,ap_user_name
201100000089,PT8744,JOSIAH MONTESSORI KINDER-CARE,CC,Childcare Centre,1.0,CHANGI BUSINESS PARK CRESCENT,1.0,5.0,PLAZA 8 @ CBP,486025,66341780.0,info@josiah.com.sg,
201100000088,PT8743,SPRING BRAINY KIDZ PTE. LTD.,CC,Childcare Centre,716.0,YISHUN STREET 71,1.0,258.0,,760716,64821768.0,SPRINGBRAINYKIDZ@GMAIL.COM,
201100000084,NT0511,MY FIRST SKOOL,CC,Childcare Centre,568.0,PASIR RIS STREET 51,1.0,82.0,,510568,66349989.0,info@myfirstskool.com,
201100000086,NT0513,MY FIRST SKOOL,CC,Childcare Centre,236.0,BISHAN STREET 22,1.0,154.0,,570236,66349989.0,info@myfirstskool.com,
201100000082,PT8741,NURTURESTARS PTE. LTD.,CC,Childcare Centre,,TAMPINES STREET 92,,,SAFRA TAMPINES CLUBHOUSE,528882,67898393.0,enquirytm@nurturestars.sg,
201100000080,11C0045,PROHEALTH MEDICAL GROUP @LRT FERNVALE PTE LTD,HC,Healthcare Institution,437.0,FERNVALE ROAD,1.0,4.0,FERNVALE GROVE,790437,64411672.0,sandylee65@hotmail.com,
201000000058,9402361,HEALTH PARTNERS FAMILY CLINIC,HC,Healthcare Institution,1.0,BT BATOK CENTRAL LINK,1.0,37.0,WEST MALL,658713,68989031.0,cssim@singnet.com.sg,
201000000056,9403418,THE FLAME TREE MEDICAL CENTRE,HC,Healthcare Institution,225.0,UPPER THOMSON ROAD,,,THOMSON RIDGE ESTATE,574357,64512818.0,,
201000000055,9405470,W Y TEH FAMILY CLINIC AND SURGERY,HC,Healthcare Institution,462.0,TAMPINES STREET 44,1.0,60.0,,520462,67836802.0,joelteh@yahoo.com,
201000000054,9404877,"DR WARREN LEE'S PAEDIATRICS, GROWTH & DIABETES CENTRE",HC,Healthcare Institution,1.0,ORCHARD BOULEVARD,2.0,6.0,CAMDEN MEDICAL CENTRE,248649,97107136.0,ENQUIRIES@DRWARRENLEE.SG,
201000000053,9405462,MEDLIFE CLINIC & SURGERY,HC,Healthcare Institution,684.0,HOUGANG AVENUE 8,1.0,985.0,,530684,63850836.0,info@medlife.com.sg,
201000000052,9405476,NOVENA CHILDREN CLINIC,HC,Healthcare Institution,10.0,SINARAN DRIVE,10.0,32.0,NOVENA MEDICAL CENTER,307506,63976960.0,sabkeoy@gmail.com,
201000000049,9405458,INTERNATIONAL CHILD AND ADOLESCENT CLINIC,HC,Healthcare Institution,,NAPIER ROAD,2.0,,GLENEAGLES HOSPITAL ANNEXE BLOCK,258500,64711077.0,icacgh@singnet.com.sg,
201000000048,9405425,WONG CLINIC,HC,Healthcare Institution,2.0,EAST COAST ROAD,1.0,878.0,,450002,62416816.0,siglap@trinitymedical.com.sg,
201200000474,SS20154586,OPTICAL 88 (S) PTE LTD (IMM BUILDING),OS,Optical Shop,2.0,JURONG EAST STREET 21,1.0,,IMM BUILDING,609601,65699850.0,cs@optical88.com.sg,
201200000473,MCPHA1000009,GUARDIAN PHARMACY (SERANGOON NEX),PH,Pharmacy,23.0,SERANGOON CENTRAL,,,NEX,556083,66342189.0,gwrs@guardian.com.sg,
201200000471,PH01714,GUARDIAN PHARMACY (SERANGOON GARDEN),PH,Pharmacy,66.0,SERANGOON GARDEN WAY,0.0,0.0,SERANGOON GARDEN ESTATE,555962,62877190.0,dfsg-gdops@guardian.com.sg,
201200000470,PH01769,GUARDIAN PHARMACY (MOUNT ELIZABETH),PH,Pharmacy,3.0,MOUNT ELIZABETH,2.0,,MOUNT ELIZABETH HOSPITAL,228510,67343855.0,wjtan@guardian.com.sg,
201200000469,MCPHA1100023,Guardian Pharmacy (Scotts Square),PH,Pharmacy,6.0,SCOTTS ROAD,,,SCOTTS SQUARE,228209,63361419.0,gwrs@guardian.com.sg,
201200000468,MCPHA1100022,Guardian Pharmacy (Changi City Point),PH,Pharmacy,5.0,CHANGI BUSINESS PARK CENTRAL 1,,,CHANGI CITY,486038,66361169.0,wjtan@guardian.com.sg,
201200000467,MCPH0400621,GUARDIAN PHARMACY (RAFFLES PLACE MRT 3),PH,Pharmacy,5.0,RAFFLES PLACE,,,RAFFLES PLACE MRT STATION,48618,64384962.0,wjtan@guardian.com.sg,
201200000466,SS20154594,KAI JOO HUNG OPTICAL & WATCHES,OS,Optical Shop,,TAMPINES STREET 23,1.0,62.0,,527201,67839203.0,leekaihwa@yahoo.com.sg,
201200000464,MCPHA1100017,GUARDIAN PHARMACY (CAUSEWAY POINT),PH,Pharmacy,1.0,WOODLANDS SQUARE,,,CAUSEWAY POINT,738099,68943014.0,wjtan@guardian.com.sg,
201200000462,PH01705,GUARDIAN PHARMACY (BUKIT PANJANG PLAZA),PH,Pharmacy,1.0,JELEBU ROAD,1.0,,BUKIT PANJANG PLAZA,677743,67621214.0,wjtan@guardian.com.sg,
201200000460,PH01786,GUARDIAN PHARMACY (BUGIS MRT),PH,Pharmacy,220.0,VICTORIA STREET,,1.0,BUGIS MRT STATION,188022,63381262.0,wjtan@guardian.com.sg,
201200000459,PH01661,GUARDIAN PHARMACY (BISHAN PLACE),PH,Pharmacy,9.0,BISHAN PLACE,,8.0,JUNCTION 8 SHOPPING CENTRE,579837,63537234.0,wjtan@guardian.com.sg,
201200000457,MCPH0800149,GUARDIAN PHARMACY (BEDOK CENTRAL),PH,Pharmacy,210.0,NEW UPPER CHANGI ROAD,1.0,715.0,,460210,64440072.0,wjtan@guardian.com.sg,
201200000455,PH01844,GUARDIAN PHARMACY (CLIFFORD CENTRE 2),PH,Pharmacy,24.0,RAFFLES PLACE,1.0,,CLIFFORD CENTRE,48621,65357460.0,wjtan@guardian.com.sg,
201200000163,SS20154897,OPTICS MALL,OS,Optical Shop,18.0,BEDOK SOUTH ROAD,1.0,63.0,,460018,62426727.0,CANDY@OPTICSMALL.COM.SG,
201200000162,SS20154898,MEE MEE EYECARE PTE LTD,OS,Optical Shop,313.0,ORCHARD ROAD,4.0,3.0,313@SOMERSET,238895,63342930.0,meemeeeyecare@yahoo.com.sg,
201200000161,SS20154899,OPTICAL ILLUSIONS,OS,Optical Shop,263.0,SERANGOON CENTRE DRIVE,1.0,75.0,,550263,63832577.0,optical_illusions@ymail.com,
201200000160,SS20154900,OPTICS MALL,OS,Optical Shop,809.0,FRENCH ROAD,2.0,44.0,KITCHENER COMPLEX,200809,62918809.0,jason@opticmall.com.sg,
201200000158,SS20154902,HWA KWONG OPTICAL & WATCH CONTACT LENS CENTRE,OS,Optical Shop,74.0,WHAMPOA DRIVE,1.0,320.0,,320074,62552000.0,,
201200000157,SS20154903,EYETREND PTE LTD,OS,Optical Shop,3.0,SIMEI STREET 6,1.0,25.0,EAST POINT MALL,528833,67832024.0,nyeyetrend@nanyang.com,
201200000156,SS20154904,I'S CONCOCTION,OS,Optical Shop,,EUNOS CRESCENT,1.0,2443.0,,401002,67453913.0,isconcoction@gmail.com,
201200000155,SS20154905,SA VISION OPTOMETRIST,OS,Optical Shop,501.0,WEST COAST DRIVE,1.0,298.0,,120501,67736455.0,,
201200000152,SS20154908,NEWMAN OPTICS PTE. LTD.,OS,Optical Shop,89.0,BEDOK NORTH ST 4,1.0,105.0,,460089,64411955.0,newmanoptics@yahoo.com,
201200000143,PHA1400053,NTUC HEALTHCARE (WSA),PH,Pharmacy,1.0,PASIR RIS CENTRAL STREET 3,1.0,6.0,,518457,65904300.0,yiammoi.chan@unity.com.sg,
201100000076,PT9674,AL-NASRY@JURONG WEST KINDERGARTEN,KN,Kindergarten,743.0,JURONG WEST STREET 73,,3.0,,640743,90223305.0,adlee@nigelherbs.com,
201100000074,ST0072,PCF SPARKLETOTS PRESCHOOL @ CHONG PANG BLK 115B (CC),CC,Childcare Centre,,YISHUN RING ROAD,1.0,813.0,,762115,67563123.0,Harris.Audrey.Germaine@pcf.org.sg,
201100000073,ST0071,PCF SPARKLETOTS PRESCHOOL @ WHAMPOA BLK 105 (CC),CC,Childcare Centre,105.0,JALAN RAJAH,1.0,78.0,,320105,63562059.0,Kitty.Chan@pcf.org.sg,
201100000075,ST0073,PCF SPARKLETOTS PRESCHOOL @ WEST COAST BLK 611 (CC),CC,Childcare Centre,611.0,CLEMENTI WEST STREET 1,1.0,250.0,,120611,67761930.0,Kumutha.Maniam@pcf.org.sg,
201100000072,ST0070,PCF SPARKLETOTS PRESCHOOL @ KRETA AYER-KIM SENG BLK 79 (DS),CC,Childcare Centre,79.0,INDUS ROAD,1.0,435.0,INDUS GARDEN,161079,62782025.0,Justina.KwaXJ@pcf.org.sg,
201100000068,RC1746,IYAD PERDAUS CHILD DEVELOPMENT,CC,Childcare Centre,565.0,HOUGANG STREET 51,1.0,480.0,,530565,65132387.0,nurlyana_m@perdaus.org.sg,
201100000063,PT8736,SAFARI HOUSE PRESCHOOL,CC,Childcare Centre,131.0,DOVER ROAD,,,,139659,68730021.0,dv@safarihouse.com,
201100000064,PT8737,PAT'S SCHOOLHOUSE PTE. LTD.,CC,Childcare Centre,1.0,KIM SENG PROMENADE,2.0,132.0,GREAT WORLD CITY,237994,62648545.0,maureenteo@patschoolhouse.com,
201100000067,PT8740,KINDERLAND PRESCHOOL,CC,Childcare Centre,87.0,MARINE PARADE CENTRAL,3.0,203.0,,440087,63425651.0,kesmp@kinderland.com.sg,
201100000062,PT8735,AGAPE LITTLE UNI @ CENTRAL PTE. LTD.,CC,Childcare Centre,22.0,SIN MING LANE,1.0,71.0,MIDVIEW CITY,573969,66594990.0,lg.lff@agapelittleuni.com,
201000000041,PT8640,CARPE DIEM MI PRESCHOOL PTE. LTD.,CC,Childcare Centre,946.0,HOUGANG STREET 92,1.0,167.0,,530946,63868839.0,hg2@carpediem.com.sg,
201000000042,PT8641,CARPE DIEM KIDZ UNIVERSE PTE. LTD.,CC,Childcare Centre,3.0,RUSSELS ROAD,,,,118282,62743595.0,ax@carpediem.com.sg,
201000000043,PT8642,ICHIBAN (YUNNAN) CHILDCARE CENTRE,CC,Childcare Centre,51.0,YUNNAN CRESCENT,,,,638350,67953158.0,ichibanyunnanchildcare@gmail.com,
201000000040,PT8639,CAMBRIDGE CDC @ SENGKANG PTE. LTD.,CC,Childcare Centre,50.0,SENGKANG EAST WAY,,,,548601,63153183.0,Sengkang@cambridge.school,
201000000044,PT8643,LITTLE TREE HOUSE @ SEMBAWANG LLP,CC,Childcare Centre,,SEMBAWANG ROAD,,,SEMBAWANG SPRINGS ESTATE,758419,64841211.0,tricia@littletreehouse.com.sg,
201000000037,PT8636,EAGER BEAVER SCHOOLHOUSE 2 PTE. LTD.,CC,Childcare Centre,2.0,JALAN KILANG BARAT,1.0,1.0,,159346,63773619.0,eb2@eb.sg,
201000000038,PT8637,CHILTERN HOUSE MOUNTBATTEN,CC,Childcare Centre,231.0,MOUNTBATTEN ROAD,1.0,0.0,,397999,62428368.0,CHMOUNTBATTEN@CHILTERNHOUSE.COM.SG,
201000000036,NT0487,MY FIRST SKOOL,CC,Childcare Centre,409.0,JURONG WEST STREET 42,1.0,899.0,,640409,66349989.0,info@myfirstskool.com,
201000000035,NT0486,MY FIRST SKOOL,CC,Childcare Centre,339.0,CLEMENTI AVENUE 5,1.0,258.0,,120339,66349989.0,info@myfirstskool.com,
201000000034,NT0485,MY FIRST SKOOL,CC,Childcare Centre,219.0,SERANGOON AVENUE 4,1.0,214.0,,550219,66349989.0,info@myfirstskool.com,
201000000033,NT0484,MY FIRST SKOOL,CC,Childcare Centre,135.0,SIMEI STREET 1,1.0,54.0,,520135,66349989.0,info@myfirstskool.com,
201000000032,NT0483,MY FIRST SKOOL,CC,Childcare Centre,,ANCHORVALE LINK,1.0,176.0,,542302,66349989.0,info@myfirstskool.com,
201000000031,NT0482,MY FIRST SKOOL,CC,Childcare Centre,375.0,CLEMENTI AVENUE 4,1.0,142.0,,120375,66349989.0,info@myfirstskool.com,
201000000029,9404181,TRINITY MEDICAL & AESTHETIC CLINIC,HC,Healthcare Institution,151.0,SIMEI STREET 1,1.0,33.0,,520151,62602822.0,trinity.medical.service@gmail.com,
201000000028,9404262,SHENTON MEDICAL GROUP,HC,Healthcare Institution,160.0,YISHUN STREET 11,1.0,200.0,,760160,68516233.0,heapyong@gmail.com,
201000000027,9405801,ONG'S CLINIC,HC,Healthcare Institution,175.0,BENCOOLEN ST,1.0,44.0,BURLINGTON SQUARE,189649,63371814.0,ONGSCLINIC@YAHOO.COM.SG,
201000000026,9405404,Q & M DENTAL CENTRE PTE LTD,HC,Healthcare Institution,180.0,KITCHENER ROAD,,,CITY SQUARE MALL,208539,65091133.0,qandm@qandm.com.sg,
201200000454,PH01892,GUARDIAN HEALTH & BEAUTY (INTERNATIONAL PLAZA 2),PH,Pharmacy,10.0,ANSON ROAD,1.0,38.0,INTERNATIONAL PLAZA,79903,62203341.0,wjtan@guardian.com.sg,
201200000453,MCPHA1100011,GUARDIAN PHARMACY (CLEMENTI MALL),PH,Pharmacy,3155.0,COMMONWEALTH AVENUE WEST,3.0,,THE CLEMENTI MALL,129588,66599234.0,wjtan@guardian.com.sg,
201200000452,PH01840,GUARDIAN PHARMACY (IMM2),PH,Pharmacy,2.0,JURONG EAST ST 21,1.0,,IMM BUILDING,609601,65605171.0,wjtan@guardian.com.sg,
201200000451,MCPHA1000006,GUARDIAN PHARMACY (HOUGANG MALL),PH,Pharmacy,90.0,HOUGANG AVENUE 10,,31.0,HOUGANG MALL,538766,62821336.0,wjtan@guardian.com.sg,
201200000450,MCPH0700070,GUARDIAN PHARMACY (H205),PH,Pharmacy,205.0,HOUGANG STREET 21,1.0,129.0,HEARTLAND MALL- KOVAN,530205,64874580.0,wjtan@guardian.com.sg,
201200000449,PH01817,GUARDIAN PHARMACY (CITY LINK),PH,Pharmacy,1.0,RAFFLES LINK,,67.0,ONE RAFFLES LINK,39393,62388117.0,wjtan@guardian.com.sg,
201200000448,MCPH0900176,Guardian Pharmacy (Balestier Medical Center),PH,Pharmacy,363.0,BALESTIER ROAD,1.0,1.0,,329784,63581339.0,wjtan@guardian.com.sg,
201200000447,MCPHA1100025,Guardian Pharmacy (Hong Leong Building),PH,Pharmacy,16.0,RAFFLES QUAY,1.0,3.0,HONG LEONG BUILDING,48581,62257261.0,wjtan@guardian.com.sg,
201200000446,MCPH0400582,GUARDIAN PHARMACY (ANG MO KIO 3),PH,Pharmacy,704.0,ANG MO KIO AVENUE 8,1.0,,,560704,64565766.0,wjtan@guardian.com.sg,
201200000445,MCPHA1100018,GUARDIAN PHARMACY (CITY SQUARE MALL),PH,Pharmacy,180.0,KITCHENER ROAD,,,CITY SQUARE MALL,208539,65099716.0,wjtan@guardian.com.sg,
201200000444,MCPH0600091,GUARDIAN PHARMACY (ADMIRALTY),PH,Pharmacy,,WOODLANDS AVENUE 6,1.0,39.0,ADMIRALTY PLACE,731678,67642337.0,wjtan@guardian.com.sg,
201200000441,MCPHA1000010,GUARDIAN PHARMACY (MARINA BAY SANDS),PH,Pharmacy,2.0,BAYFRONT AVENUE,,49.0,MARINA BAY SANDS,18972,68343598.0,wjtan@guardian.com.sg,
201200000440,MCPH0800467,GUARDIAN PHARMACY (LOT 1),PH,Pharmacy,21.0,CHOA CHU KANG AVENUE 4,,,"LOT ONE, SHOPPERS' MALL",689812,64686712.0,wjtan@guardian.com.sg,
201200000439,MCPHA1100014,GUARDIAN PHARMACY (LAVENDER MRT STATION),PH,Pharmacy,50.0,KALLANG ROAD,,1.0,LAVENDER MRT STATION,208699,62939397.0,wjtan@guardian.com.sg,
201200000437,MCPHA1100024,GUARDIAN PHARMACY (KATONG MALL),PH,Pharmacy,112.0,EAST COAST ROAD,,7.0,112 KATONG,428802,66363061.0,wjtan@guardian.com.sg,
201200000436,PH01709,GUARDIAN PHARMACY (HOLLAND SHOPPING CENTRE),PH,Pharmacy,211.0,HOLLAND AVENUE,1.0,,HOLLAND ROAD SHOPPING CENTRE,278967,64657734.0,wjtan@guardian.com.sg,
201200000142,SS20154918,ALAN OPTICS,OS,Optical Shop,587.0,BUKIT TIMAH ROAD,2.0,24.0,CORONATION SHOPPING PLAZA,269707,64669398.0,optom@alanoptics.com,
201200000140,MCPH0500091,NTUC Healthcare (WCC),PH,Pharmacy,900.0,SOUTH WOODLANDS DRIVE,,1.0,WOODLANDS CIVIC CENTRE,730900,65904300.0,ecustomer@ntuchealth.sg,
201200000139,SS20154921,PEKING VISION-CARE PTE. LTD.,OS,Optical Shop,260.0,BANGKIT ROAD,1.0,29.0,,670260,67635599.0,,
201200000129,SS20154931,WISDOM OPTICAL,OS,Optical Shop,1.0,JALAN BUKIT MERAH,1.0,4528.0,,150001,62784498.0,miaoyin@singnet.com,
201200000127,SS20154933,PEKING DEPARTMENTAL & OPTICAL STORE,OS,Optical Shop,445.0,FAJAR ROAD,1.0,532.0,,670445,67620617.0,,
201100000057,NT0510,MY FIRST SKOOL,CC,Childcare Centre,106.0,HENDERSON CRESCENT,1.0,37.0,,150106,66349989.0,info@myfirstskool.com,
201100000055,PT8730,MINDCHAMPS PRESCHOOL @ PARAGON PTE. LIMITED,CC,Childcare Centre,290.0,ORCHARD ROAD,6.0,19.0,"PARAGON, THE",238859,67320087.0,nurafiqahrashid@mindchamps.org,
201100000053,SE201552,ST ANDREW'S AUTISM SCHOOL,SE,Special Education,1.0,ELLIOT ROAD,,,,458686,65173800.0,enquiry@saac.org.sg,
201100000052,9402691,TANG FAMILY CLINIC,HC,Healthcare Institution,84.0,JALAN JURONG KECHIL,,,,598593,64680118.0,"TANGCLIN@SINGNET,COM.SG",
201100000049,ST0068,PCF SPARKLETOTS PRESCHOOL @ RADIN MAS BLK 18 (DS),CC,Childcare Centre,18.0,TELOK BLANGAH CRESCENT,1.0,168.0,,90018,62729757.0,Yeah.Bee.Lian@pcf.org.sg,
201100000047,9405798,KENSINGTON FAMILY CLINIC,HC,Healthcare Institution,,KENSINGTON PARK ROAD,,,SERANGOON GARDEN ESTATE,557265,62884882.0,admin@kensingtonfamilyclinic.com,
201100000046,9400154,C K TAN FAMILY CLINIC & SURGERY PTE LTD,HC,Healthcare Institution,125.0,TOA PAYOH LOR 1,1.0,537.0,,310125,62514438.0,KOHWY@SINGNET.COM.SG,
201100000045,PT8731,RAFFLES KIDZ @ BUKIT PANJANG PTE. LTD.,CC,Childcare Centre,,GALISTAN AVENUE,,,,669682,63144551.0,ECDA_BP@raffleskidz.com,
201100000042,ST0065,PCF SPARKLETOTS PRESCHOOL @ AYER RAJAH BLK 41 (CC),CC,Childcare Centre,41.0,TEBAN GARDENS ROAD,1.0,352.0,,600041,68960563.0,HO.LAI.MEI@PCF.ORG.SG,
201100000043,ST0066,PCF SPARKLETOTS PRESCHOOL @ BEDOK BLK 13 (CC),CC,Childcare Centre,13.0,BEDOK SOUTH ROAD,1.0,605.0,,460013,62435542.0,Sarah.Mohammad.Yusoff@pcf.org.sg,
201100000041,ST0064,PCF SPARKLETOTS PRESCHOOL @ TOA PAYOH CENTRAL BLK 146A (CC),CC,Childcare Centre,,LORONG 2 TOA PAYOH,1.0,1.0,MULTI STOREY CAR PARK,311146,62252524.0,Sharifah.Nooraida.SayedZ@pcf.org.sg,
201100000040,ST0063,PCF SPARKLETOTS PRESCHOOL @ SIGLAP BLK 172 (CC),CC,Childcare Centre,172.0,BEDOK SOUTH ROAD,1.0,417.0,,460172,64456272.0,Koh.Siew.Mui@pcf.org.sg,
201100000037,PT8726,CHERIE HEARTS @ SCIENCE PARK I PTE. LTD.,CC,Childcare Centre,89.0,SCIENCE PARK DRIVE,1.0,11.0,THE RUTHERFORD,118261,68722028.0,cindy.teoh@cheriehearts.sg,
201000000025,9404205,VIVA MEDICAL CLINIC,HC,Healthcare Institution,,TAMPINES STREET 42,1.0,356.0,,521450,67828020.0,vivamedical@gmail.com,
201000000024,9405439,HEALTHWAY MEDICAL,HC,Healthcare Institution,101.0,TOWNER ROAD,1.0,236.0,,322101,62977592.0,ivy.koh@healthwaymedical.com,
201000000023,9405353,HEALTHWAY MEDICAL,HC,Healthcare Institution,41.0,HOLLAND DRIVE,1.0,7.0,,270041,67789793.0,ivy.koh@healthwaymedical.com,
201000000021,9402623,KO FAMILY CLINIC,HC,Healthcare Institution,18.0,UPPER BOON KENG ROAD,1.0,1133.0,,380018,68421403.0,kofamilyclinic@yahoo.com,
201000000020,EP09051,THE EARLY INTERVENTION CENTRE,EI,Early Intervention Programmes,18.0,AH HOOD ROAD,6.0,52.0,HIAP HOE BUILDING,329983,63528608.0,info@eic.sg,
201000000018,9405417,THOMSON PAEDIATRIC CENTRE,HC,Healthcare Institution,339.0,THOMSON ROAD,3.0,,THOMSON MEDICAL CENTRE,307677,62583353.0,,
201000000017,SE201555,TANGLIN SCHOOL,SE,Special Education,143.0,ALEXANDRA ROAD,,,,159924,64751511.0,ts@apsn.org.sg,
201000000013,PT8635,NURTURESTARS PTE. LTD.,CC,Childcare Centre,2.0,TELOK BLANGAH WAY,1.0,2.0,,98803,63770859.0,nsmf@nurturestars.sg,
201000000011,PT8633,BETWEEN TWO TREES PRESCHOOL,CC,Childcare Centre,7.0,MING TECK PARK,,,,277375,67339768.0,ecda@betweentwotrees.sg,
201000000007,PT8629,CAMBRIDGE @ SERANGOON GARDENS PTE. LTD.,CC,Childcare Centre,22.0,KENSINGTON PARK ROAD,,,,557271,62828455.0,irene_wong@cambridge.school,
201000000008,PT8630,EARLY LEARNING'S FUN PRESCHOOL PTE. LTD.,CC,Childcare Centre,64.0,ENG KONG ROAD,,,,599057,64664045.0,admin@elfpreschool.com.sg,
201200000434,MCPH0800510,GUARDIAN PHARMACY (JURONG POINT 2),PH,Pharmacy,63.0,JURONG WEST CENTRAL 3,,,JURONG POINT,648331,67940501.0,wjtan@guardian.com.sg,
201200000433,MCPHA1200029,GUARDIAN PHARMACY (HARBOURFRONT CENTRE),PH,Pharmacy,1.0,MARITIME SQUARE,2.0,,HARBOURFRONT CENTRE,99253,62748441.0,wjtan@guardian.com.sg,
201200000432,MCPHA1100026,GUARDIAN HEALTH & BEAUTY (GREENWICH VILLAGE),PH,Pharmacy,1.0,SELETAR ROAD,1.0,,GREENWICH VILLAGE,807011,67535685.0,wjtan@guardian.com.sg,
201200000431,PHA1100027,GUARDIAN HEALTH & BEAUTY (JUNCTION 10),PH,Pharmacy,1.0,WOODLANDS ROAD,1.0,,JUNCTION 10 SHOPPING CENTRE,677899,67664541.0,wjtan@guardian.com.sg,
201200000430,PH01713,GUARDIAN PHARMACY (JELITA),PH,Pharmacy,293.0,HOLLAND ROAD,2.0,10.0,COLD STORAGE JELITA,278628,64690700.0,wjtan@guardian.com.sg,
201200000428,MCPH0900253,GUARDIAN PHARMACY (ION),PH,Pharmacy,2.0,ORCHARD TURN,,2.0,ION ORCHARD,238801,68845956.0,wjtan@guardian.com.sg,
201200000427,PH01766,GUARDIAN PHARMACY (GLENEAGLES),PH,Pharmacy,6.0,NAPIER ROAD,2.0,,GLENEAGLES MEDICAL CENTRE,258499,64721941.0,wjtan@guardian.com.sg,
201200000425,MCPH0400260,WATSON'S PERSONAL CARE STORES PTE LTD (TOA PAYOH HDB HUB),PH,Pharmacy,190.0,LORONG 6 TOA PAYOH,1.0,510.0,,310190,62591334.0,090@str.watsons.com.sg,
201200000424,PH01891,WATSON'S PERSONAL CARE STORES PTE LTD (BEDOK CENTRAL),PH,Pharmacy,211.0,NEW UPPER CHANGI ROAD,1.0,,,460211,62460873.0,043@str.watsons.com.sg,
201200000423,MCPH1200001,WATSON'S PERSONAL CARE STORES PTE LTD (NOVENA SQUARE),PH,Pharmacy,238.0,THOMSON ROAD,2.0,,NOVENA SQUARE,307683,62591975.0,087@str.watsons.com.sg,
201200000422,MCPH0800439,Watson's Personal Care Stores Pte Ltd (Northpoint),PH,Pharmacy,930.0,YISHUN AVENUE 2,,,NORTHPOINT SHOPPING CENTRE,769098,67533056.0,042@str.watsons.com.sg,
201200000421,MCPH0700257,WATSON'S PERSONAL CARE STORES PTE LTD (MARINA SQUARE),PH,Pharmacy,6.0,RAFFLES BOULEVARD,2.0,212.0,MARINA SQUARE,39594,63367653.0,082@str.watsons.com.sg,
201200000419,PH01888,WATSON'S PERSONAL CARE STORES PTE LTD (NGEE ANN CITY),PH,Pharmacy,391.0,ORCHARD ROAD,,,NGEE ANN CITY,238872,67332437.0,039@str.watsons.com.sg,
201200000418,MCPH1100013,WATSON'S PERSONAL CARE STORES PTE LTD (GREAT WORLD CITY),PH,Pharmacy,1.0,KIM SENG PROMENADE,1.0,,GREAT WORLD CITY,237994,68369767.0,074@str.watsons.com.sg,
201200000417,MCPH0600345,WATSON'S PERSONAL CARE STORE PTE LTD (LUCKY PLAZA),PH,Pharmacy,304.0,ORCHARD ROAD,,,LUCKY PLAZA,238863,67360956.0,025@str.watsons.com.sg,
201200000416,MCPH0600462,WATSON'S PERSONAL CARE STORES PTE LTD (IMM),PH,Pharmacy,2.0,JURONG EAST STREET 21,1.0,,IMM BUILDING,609601,65668465.0,071@str.watsons.com.sg,
201200000121,SS20154939,EYELINK PTE LTD,OS,Optical Shop,1.0,BUKIT BATOK CENTRAL LINK,2.0,3.0,WEST MALL,658713,67931366.0,joanchew@starhub.net.sg,
201200000119,SS20154941,FIRST CONTACT LENS CENTRE,OS,Optical Shop,301.0,UPPER THOMSON ROAD,1.0,,THOMSON PLAZA,574408,64550387.0,fclc88@pacific.net.sg,
201200000118,SS20154942,PAEDIATRIC OPTOMETRY PTE. LTD.,OS,Optical Shop,51.0,CUPPAGE ROAD,1.0,4.0,,229469,67323233.0,tiongyap@igard.com.sg,
201200000117,SS20154943,ASSOCIATED OPTICAL CO,OS,Optical Shop,1.0,PARK ROAD,3.0,61.0,PEOPLE'S PARK COMPLEX,59108,65330109.0,stevench@pacific.net.sg,
201200000115,SS20154945,OPTIMAX VISION LLP,OS,Optical Shop,481.0,TAMPINES STREET 44,1.0,271.0,,520481,65874959.0,optimaxvision@hotmail.com,
201200000111,MCPH0700139,NTUC HEALTHCARE (BTP),PH,Pharmacy,1.0,JALAN ANAK BUKIT,,1.0,BUKIT TIMAH PLAZA,588996,65904300.0,ecustomer@ntuchealth.sg,
201200000110,SS20154950,EYE AND I OPTICAL CENTRE PTE LTD,OS,Optical Shop,410.0,ANG MO KIO AVE 10,1.0,849.0,,560410,64529353.0,peterteo1974@yahoo.com.sg,
201200000108,SS20154952,EYE N I OPTIQUES,OS,Optical Shop,683.0,HOUGANG AVE 8,1.0,917.0,,530683,63860703.0,strayallday@yahoo.com,
201200000105,SS20154955,EYESMATE,OS,Optical Shop,503.0,TAMPINE CENTRAL 1,1.0,315.0,,520503,67840825.0,leypengaw@ymail.com,
201200000102,SS20154958,MEI LIM OPTICAL,OS,Optical Shop,210.0,HOUGANG ST 21,1.0,235.0,,530210,62808539.0,meilimoptical@yahoo.com.sg,
201100000038,PT8727,MINDCHAMPS PRESCHOOL @ MBC PTE. LTD.,CC,Childcare Centre,20.0,PASIR PANJANG ROAD,2.0,25.0,MAPLETREE BUSINESS CITY,117439,66594100.0,sg.psmbc@MINDCHAMPS.ORG,
201100000034,NT0507,MY FIRST SKOOL,CC,Childcare Centre,183.0,EDGEFIELD PLAINS,,266.0,,820183,66349989.0,info@myfirstskool.com,
201100000035,NT0508,MY FIRST SKOOL,CC,Childcare Centre,209.0,ANG MO KIO AVENUE 3,1.0,1584.0,,560209,66349989.0,info@myfirstskool.com,
201100000033,NT0506,MY FIRST SKOOL,CC,Childcare Centre,19.0,JALAN SULTAN,1.0,180.0,,190019,66349989.0,info@myfirstskool.com,
