"seq_no","instn_code","instn_name","instn_srvc_type_cde","instn_srvc_type","instn_blk_hse_no","instn_street_name","instn_flr_no","instn_unit_no","instn_bldg_name","instn_pc","instn_ofc_no","instn_email","ap_user_name"
"201200000321","SS20154739","VZION OPTIQUE","OS","Optical Shop","53","ANG MO KIO AVENUE 3","02","16","AMK HUB","569933","65555888","info@vzion.com.sg","na"
"201200000319","SS20154741","BETTER VISION PTE LTD (CAUSEWAY POINT)","OS","Optical Shop","1","WOODLANDS SQUARE","02","17","CAUSEWAY POINT","738099","68939936","btvs006@bettervision.com.sg","na"
"201200000318","SS20154742","BETTER VISION PTE LTD (TAMPINES MALL)","OS","Optical Shop","4","TAMPINES CENTRAL 5","02","30","TAMPINES MALL","529510","67841978","btvs005@bettervision.com.sg","na"
"201200000317","SS20154743","BETTER VISION PTE LTD (NORTHPOINT)","OS","Optical Shop","930","YISHUN AVE 2","B1","34","NORTHPOINT","769098","67541358","btvs003@bettervision.com.sg","na"
"201200000316","SS20154744","BETTER VISION PTE LTD (RAFFLES PLACE)","OS","Optical Shop","5","RAFFLES PLACE","B1","15/16","RAFFLES PLACE MRT","058618","65340216","Benny.Chong@bettervision.com.sg","na"
"201200000315","SS20154745","EYELINK PTE LTD","OS","Optical Shop","2","TAMPINES CENTRAL 5","03","27","na","519509","67841336","na","na"
"201200000314","SS20154746","EYEMASTER PTE LTD","OS","Optical Shop","154","WEST COAST ROAD","01","44","WEST COAST PLAZA","127371","67746080","hewyy2002@yahoo.com.sg","na"
"201200000313","SS20154747","EYE ZONE ESTEEM OPTICAL PTE LTD","OS","Optical Shop","301","WOODLANDS ST 31","01","259","na","730301","63686637","ez_optical@singnet.com.sg","na"
"201200000024","RC1877","ST. JAMES' CHURCH KINDERGARTEN","KN","Kindergarten","1","LEEDON ROAD","na","na","ST. JAMES CHURCH","267828","97459577","clara@sjck.org.sg","na"
"201200000023","12C0243","THE ORAL CARE CENTRE","HC","Healthcare Institution","10","SINARAN DRIVE","10","17/18","NOVENA MEDICAL CENTER","307506","63976990","enquiry@theoralcarecentre.com.sg","na"
"201200000022","ST0090","PCF SPARKLETOTS PRESCHOOL @ BISHAN NORTH BLK 219 (CC)","CC","Childcare Centre","219","BISHAN STREET 23","01","277","na","570219","65549094","Julie.Pereira@pcf.org.sg","na"
"201200000020","PT8822","CHILDFIRST@DUNEARN PTE. LTD.","CC","Childcare Centre","896","DUNEARN ROAD","04","02","SIME DARBY CENTRE","589472","64694466","CONTACTUS@CHILDFIRST.COM.SG","na"
"201200000019","ST0089","PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 298B (CC)","CC","Childcare Centre","298B","COMPASSVALE STREET","01","164","na","542298","63843554","Tai.Meei.Huey@pcf.org.sg","na"
"201200000016","PT8820","PAT'S SCHOOLHOUSE PTE. LTD.","CC","Childcare Centre","19","AROOZOO AVENUE","na","na","PAYA LEBAR SWIMMING COMPLEX","539830","86682512","NorkhamaliaRadzuan@patschoolhouse.com","na"
"201200000014","PT8819","AMERICARE CHILD DEVELOPMENT CENTRE","CC","Childcare Centre","541","GEYLANG ROAD","02","01","na","389496","63444424","S_RIDUAN@HOTMAIL.COM","na"
"201200000013","PT8818","ACE@WORK CHILDCARE PTE LTD","CC","Childcare Centre","105","CASHEW ROAD","01","01","CASHEW HEIGHTS CONDOMINIUM","679675","96927778","EMAILACE@SINGNET.COM.SG","na"
"201200000012","PT8817","APRICOT ACADEMY (LAGUNA) PTE. LTD.","CC","Childcare Centre","5000G","MARINE PARADE ROAD","01","28","LAGUNA PARK","449290","62459928","sylvia@apricotacademy.com","na"
"201200000009","PT8814","SAFARI HOUSE PRESCHOOL JURONG","CC","Childcare Centre","2","INTERNATIONAL BUSINESS PARK","01","08","STRATEGY, THE","609930","68968773","IBP@ZOO-PHONICS.COM.SG","na"
"201200000008","11C0229","THOMSON PAEDIATRIC CENTRE","HC","Healthcare Institution","80","MARINE PARADE ROAD","05","13","PARKWAY PARADE","449269","66363808","tpc_katong@thomsonmedical.com","na"
"201200000007","11C0245","FRONTIER MEDICAL ASSOCIATES","HC","Healthcare Institution","51","HAVELOCK ROAD","01","02","MULTI STOREY CAR PARK","161051","66843770","admin@frontierhealthcare.com.sg","na"
"201200000005","RC1750","PPIS CHILD DEVELOPMENT CENTRE - JURONG","CC","Childcare Centre","826","JURONG WEST STREET 81","01","430","na","640826","67926047","ainun.mdlahab@ppis.sg","na"
"201000000221","ST0036","PCF SPARKLETOTS PRESCHOOL @ TAMPINES-CHANGKAT BLK 273 (CC)","CC","Childcare Centre","273","TAMPINES STREET 22","01","60","na","520273","67848001","Selene.Neo@PCF.org.sg","na"
"201000000220","ST0035","PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 287 (CC)","CC","Childcare Centre","287","CHOA CHU KANG AVENUE 2","01","199","na","680287","67693324","Norlia.Mohamed.Saad@pcf.org.sg","na"
"201000000216","ST0031","PCF SPARKLETOTS PRESCHOOL @ TELOK BLANGAH BLK 44 (CC)","CC","Childcare Centre","44","TELOK BLANGAH DRIVE","01","19","na","100044","62704688","Choo.Sir.Mori@pcf.org.sg","na"
"201000000213","ST0028","PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK BLK 118 (CC)","CC","Childcare Centre","118","BUKIT BATOK WEST AVENUE 6","1","270","na","650118","65674574","Rajminderpal.Kaur.Mehars@PCF.org.sg","na"
"201000000218","ST0033","PCF SPARKLETOTS PRESCHOOL @ QUEENSTOWN BLK 365 (CC)","CC","Childcare Centre","365","COMMONWEALTH AVENUE","na","na","QUEENSTOWN COMMUNITY CENTRE","149732","64742045","Seow.Hoon.Goh@PCF.org.sg","na"
"201000000217","ST0032","PCF SPARKLETOTS PRESCHOOL @ TAMPINES-CHANGKAT BLK 112 (CC)","CC","Childcare Centre","112","TAMPINES STREET 11","01","185","na","521112","67871130","Kasmiah.Kassim@PCF.ORG.SG","na"
"201000000212","ST0027","3-IN-1 FAMILY CENTRE","CC","Childcare Centre","205","TAMPINES STREET 21","01","1281","na","520205","62606363","Rohayah.Misran@PCF.org.sg","na"
"201000000215","ST0030","PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH BLK 419 (CC)","CC","Childcare Centre","419","BUKIT BATOK WEST AVENUE 2","01","225","na","650419","65665185","Noorlinda.Mohamed.Yatim@pcf.org.sg","na"
"201000000214","ST0029","PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 448 (CC)","CC","Childcare Centre","448","CHOA CHU KANG AVE 4","01","285","na","680448","67624336","Chan.Chui.Fun@pcf.org.sg","na"
"201000000211","ST0026","PCF SPARKLETOTS PRESCHOOL @ NEE SOON SOUTH BLK 723 (CC)","CC","Childcare Centre","723","YISHUN STREET 71","01","157","na","760723","67560735","Kar.Hui.Joyling.Leow@pcf.org.sg","na"
"201000000210","ST0025","PCF SPARKLETOTS PRESCHOOL @ FENGSHAN BLK 76 (CC)","CC","Childcare Centre","76","BEDOK NORTH ROAD","01","178","na","460076","62420326","NorAini.Muhimin@pcf.org.sg","na"
"201000000208","ST0023","PCF SPARKLETOTS PRESCHOOL @ QUEENSTOWN BLK 46 (CC)","CC","Childcare Centre","46","TANGLIN HALT RD","01","289","na","142046","64740931","Tan.Sow.Wah@pcf.org.sg","na"
"201000000207","ST0022","PCF SPARKLETOTS PRESCHOOL @ CHONG PANG BLK 142 (CC)","CC","Childcare Centre","142","YISHUN RING ROAD","01","38","na","760142","62576300","Siti.Nur.Hannah.Kadir@pcf.org.sg","na"
"201000000206","ST0021","PCF SPARKLETOTS PRESCHOOL @ NANYANG BLK 922 (CC)","CC","Childcare Centre","922","JURONG WEST STREET 92","01","39","na","640922","67944902","Noorhayati.Zahari@pcf.org.sg","na"
"201000000204","ST0019","PCF SPARKLETOTS PRESCHOOL @ NEE SOON SOUTH BLK 781 (CC)","CC","Childcare Centre","781","YISHUN RING ROAD","01","3552","na","760781","67589641","Chow.Mun.Mooi@pcf.org.sg","na"
"201200000642","SS20154421","DE VISUAL EYEWEAR","OS","Optical Shop","253","SERANGOON CENTRAL","01","231","na","550253","64547515","enquiries@devisual.com.sg","na"
"201200000641","SS20154422","DE VISUAL EYEWEAR","OS","Optical Shop","631","ANG  MO KIO AVENUE 6","01","934","na","560631","64547515","enquiries@devisual.com.sg","na"
"201200000639","RC1751","KIDZ MEADOW CHILDCARE & DEVELOPMENT CENTRE","CC","Childcare Centre","986C","BUANGKOK CRESCENT","01","88","na","533986","65701560","buangkokridge.chc@merculearning.com","na"
"201200000638","PT8859","SUNFLOWER PRESCHOOL @ PASIR RIS PTE. LTD.","CC","Childcare Centre","472","PASIR RIS DRIVE 6","01","464","na","510472","65820700","sarina@sunflowerkid.com","na"
"201200000637","PT8858","SUNFLOWER PRESCHOOL @ PUNGGOL FIELD WALK PTE. LTD.","CC","Childcare Centre","128D","PUNGGOL FIELD WALK","01","323","na","824128","63159540","jegatheswarysr@gmail.com","na"
"201200000636","PT8857","SUNFLOWER PRESCHOOL @ PUNGGOL FIELD PTE. LTD.","CC","Childcare Centre","201D","PUNGGOL FIELD","01","270","na","824201","63438358","pf-estherleong@sunflowerkid.com","na"
"201200000634","PT8855","MY KIDDIE KLUBHOUSE PTE LTD","CC","Childcare Centre","19","JALAN SINGA","na","na","na","418106","67429870","mykiddieklubhouse@gmail.com","na"
"201200000640","ST0105","PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH BLK 748 (CC)","CC","Childcare Centre","748","JURONG WEST STREET 73","01","125","na","640748","67923281","Parveen.Kaur@pcf.org.sg","na"
"201200000630","SS20154433","DE VISUAL EYEWEAR","OS","Optical Shop","332","ANG MO KIO AVE 1","01","1887","na","560332","64547515","na","na"
"201200000629","SS20154434","CHIN & CHIN WATCH & OPTICAL","OS","Optical Shop","201E","TAMPINES ST 23","01","80","na","527201","67837669","na","na"
"201200000628","SS20154435","THE EYECARE INITIATIVE PTE LTD","OS","Optical Shop","148","POTONG PASIR AVENUE 1","01","51","na","350148","62882013","tongken@live.com","na"
"201200000627","12C0126","PROHEALTH MEDICAL GROUP @ PUNGGOL DAMAI PTE LTD","HC","Healthcare Institution","612","PUNGGOL DRIVE","01","05","MULTI STOREY CAR PARK","820612","65091580","na","na"
"201200000626","SS20154437","EYE GEN PTE LTD","OS","Optical Shop","153","SERANGOON NORTH AVENUE 1","01","528","na","550153","62828251","na","na"
"201200000624","SS20154439","THE EYECARE INITIATIVE - OPTICAL PTE LTD","OS","Optical Shop","827","TAMPINES STREET 81","01","146","na","520827","67812388","eyeinitiative@teci.com.sg","na"
"201200000623","SS20154440","OPTICS PREMIER PTE LTD","OS","Optical Shop","na","176 ORCHARD ROAD","03","13","CENTREPOINT","238843","67331919","opremier@singnet.com.sg","na"
"201200000311","SS20154749","GRAND OPTICAL & CONTACT LENS PTE LTD","OS","Optical Shop","131","JURONG GATEWAY ROAD","01","245","na","600131","65696962","na","na"
"201200000309","SS20154751","GRAND OPTICAL & CONTACT LENS PTE LTD","OS","Optical Shop","633","BUKIT BATOK CENTRAL","01","124","na","650633","65671101","na","na"
"201200000307","SS20154753","BRIGHT OPTIQUE","OS","Optical Shop","21","CHOA CHU KANG NORTH 6","B1","31","na","689578","68750131","brightoptique@yahoo.com.sg","na"
"201200000306","SS20154754","ICU EYE CARE UNIT","OS","Optical Shop","16","COLLYER QUAY","02","04","na","049418","65324567","icu@pacific.net.sg","na"
"201200000305","SS20154755","GRAND OPTICAL & CONTACT LENS PTE LTD","OS","Optical Shop","190","TOA PAYOH CENTRAL","01","568","na","310190","62583447","na","na"
"201200000304","9404201","RADIANCE DENTAL CARE @ DAWSON","HC","Healthcare Institution","57","DAWSON ROAD","02","04A","DAWSON PLACE","142057","98486070","radiance.dentalcare@gmail.com","na"
"201200000303","SS20154757","JEN JEN OPTICAL WATCH & CONTACT LENS CENTRE","OS","Optical Shop","160","YISHUN STREET 11","01","202","na","760160","67581737","hewdennis@yahoo.com","na"
"201200000302","SS20154758","DYNASTY OPTICS","OS","Optical Shop","756","UPPER SERANGOON ROAD","02","47","UPPER SERANGOON SHOPPING CENTRE","534626","62845045","na","na"
"201200000301","SS20154759","KLEARER VISION","OS","Optical Shop","214","BEDOK NORTH STREET 1","01","177","na","460214","62453835","na","na"
"201200000300","SS20154760","MING MING OPTICAL CO","OS","Optical Shop","1","JALAN ANAK BUKIT","01","05","BUKIT TIMAH PLAZA","588996","64664455","mingmingoptical@me.com","na"
"201200000299","SS20154761","YI SPECS PTE LTD","OS","Optical Shop","168","PUNGGOL FIELD","01","06","PUNGGOL PLAZA","820168","63439185","yispecs@singnet.com.sg","na"
"201200000298","SS20154762","EYE LAB","OS","Optical Shop","186","TOA PAYOH CENTRAL","01","436","na","310186","63583556","eyelab_cx@yahoo.com.sg","na"
"201200000297","PH01789","GREEN APPLE PHARMACY","PH","Pharmacy","491","RIVER VALLEY ROAD","01","09","VALLEY POINT SHOPPING CENTRE","248371","63364698","greenapplepharmacy@hotmail.com","na"
"201200000296","SS20154764","SINTAT OPTICAL CENTRE","OS","Optical Shop","865","MOUNTBATTEN ROAD","B1","76","KATONG SHOPPING CENTRE","437844","63453803","lindateo75@hotmail.com","na"
"201200000295","SS20154765","PEARL'S OPTICS PTE LTD","OS","Optical Shop","63","JURONG WEST CENTRAL 3","01","10","JURONG POINT","648331","67943668","pearljurong@gmail.com","na"
"201200000294","PH01727","ALCHEMY PHARMACY","PH","Pharmacy","258","PASIR RIS ST 21","01","319","LOYANG POINT","510258","65828646","alchemypharm@hotmail.com","na"
"201200000293","SS20154767","RAINBOW OPTICS","OS","Optical Shop","101","YISHUN AVE 5","01","71","na","760101","67598716","na","na"
"201200000292","SS20154768","KOOLOOK PTE LTD","OS","Optical Shop","1","PASIR RIS CENTRAL ST 3","B1","18","WHITESANDS","658542","65854250","na","na"
"201200000006","ST0086","PCF SPARKLETOTS PRESCHOOL @ KEAT HONG BLK 435 (CC)","CC","Childcare Centre","435","CHOA CHU KANG AVENUE 4","01","513","na","680435","67661283","Povanasvari.Meande@pcf.org.sg","na"
"201200000003","ST0087","PCF SPARKLETOTS PRESCHOOL @ JURONG CENTRAL BLK 403 (CC)","CC","Childcare Centre","403","JURONG WEST STREET 42","01","559","na","640403","65631573","Nalini.Sivaperumal@pcf.org.sg","na"
"201100000233","PT8810","SWEETLANDS CHILDCARE JW 484 PTE. LTD.","CC","Childcare Centre","484","JURONG WEST AVENUE 1","01","93","na","640484","65611305","sweetlandsjw484@gmail.com","na"
"201100000232","PT8811","JUST KIDS @ CHOA CHU KANG PTE. LTD.","CC","Childcare Centre","253","CHOA CHU KANG AVENUE 1","01","11","KEAT HONG SHOPPING CENTRE","680253","68779983","cck@justkids.com.sg","na"
"201100000231","PT8809","HUDA CHILDCARE PTE. LTD.","CC","Childcare Centre","11","WOODLANDS CLOSE","01","13","WOODLANDS11","737853","63651330","ssam97@hotmail.com","na"
"201100000230","ST0085","PCF SPARKLETOTS PRESCHOOL @ PUNGGOL EAST BLK 123A (CC)","CC","Childcare Centre","123A","RIVERVALE DRIVE","01","133","na","541123","63857855","Lim.Wei.Ni@pcf.org.sg","na"
"201100000229","PT8808","HOUSE ON THE HILL PTE LTD","CC","Childcare Centre","33","MOUNT SOPHIA","na","na","SOPHIA HILLS","228481","63374635","mountsophia@houseonthehill.com.sg","na"
"201100000228","PT8807","KIDSKINGDOM @ BEDOK RESERVOIR LLP","CC","Childcare Centre","742","BEDOK RESERVOIR ROAD","01","3131","na","470742","62475036","sitihalimah@kidskingdom.edu.sg","na"
"201100000223","9405753","DENTAL FOCUS EUNOS CLINIC","HC","Healthcare Institution","2A","EUNOS CRESCENT","01","2439","na","401002","68415166","na","na"
"201100000222","9405315","SIMS DRIVE MEDICAL CLINIC","HC","Healthcare Institution","53","SIMS PLACE","01","174","na","380053","67411607","limcc@singnet.com.sg","na"
"201100000221","9405606","SHENTON FAMILY MEDICAL CLINIC","HC","Healthcare Institution","1","CANTONMENT ROAD","01","02","PINNACLE@DUXTON","080001","65095260","na","na"
"201100000220","11C0201","ACCORD MEDICAL CLINIC","HC","Healthcare Institution","325","UBI AVENUE 1","01","701","na","400325","68441528","karvna@hotmail.com","na"
"201100000219","9405106","DENTAL FOCUS AMK 339 CLINIC","HC","Healthcare Institution","339","ANG MO KIO AVENUE 1","01","1589","na","560339","65544047","na","na"
"201000000205","ST0020","PCF SPARKLETOTS PRESCHOOL @ NEE SOON EAST BLK 357 (EY)","CC","Childcare Centre","357","YISHUN RING ROAD","01","1850","na","760357","67564693","vimala.devi.do.marimuthu@pcf.org.sg","na"
"201000000196","ST0010","PCF SPARKLETOTS PRESCHOOL @ CHUA CHU KANG BLK 3 (CC)","CC","Childcare Centre","3","TECK WHYE AVENUE","01","168","na","680003","67623794","nur.hafizah.hashim@pcf.org.sg","na"
"201000000197","ST0011","PCF SPARKLETOTS PRESCHOOL @ TAMPINES WEST BLK 942 (CC)","CC","Childcare Centre","942","TAMPINES AVENUE 5","01","251","na","520942","67849448","nurwahidah.aman@pcf.org.sg","na"
"201000000203","ST0017","PCF SPARKLETOTS PRESCHOOL @ PASIR RIS EAST BLK 412 (CC)","CC","Childcare Centre","412","PASIR RIS DRIVE 6","01","373","na","510412","65813084","Sahida.Sultanali@pcf.org.sg","na"
"201000000199","ST0013","PCF SPARKLETOTS PRESCHOOL @ PASIR RIS WEST BLK 650 (CC)","CC","Childcare Centre","650","PASIR RIS DRIVE 10","01","66","na","510650","65853071","Jia.En.Jessica.Tan@pcf.org.sg","na"
"201000000200","ST0014","PCF SPARKLETOTS PRESCHOOL @ ADMIRALTY BLK 585 (CC)","CC","Childcare Centre","585","WOODLANDS DRIVE 16","01","68","na","730585","64687724","Vijaya.Rachel.Visvanathan@PCF.org.sg","na"
"201000000201","ST0015","PCF SPARKLETOTS PRESCHOOL @ EUNOS BLK 134 (CC)","CC","Childcare Centre","134","BEDOK RESERVOIR ROAD","01","1235","na","470134","67460726","Lay.Suan.Pauline.Neo@pcf.org.sg","na"
"201000000202","ST0016","PCF SPARKLETOTS PRESCHOOL @ JALAN KAYU BLK 517 (CC)","CC","Childcare Centre","517","SERANGOON NORTH AVENUE 4","01","236","na","550517","64830193","ZeetaV.Hanson@pcf.org.sg","na"
"201000000198","ST0012","PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH BLK 345 (CC)","CC","Childcare Centre","345","BUKIT BATOK STREET 34","na","na","na","650345","64250721","Tan.Peck.Hoon@pcf.org.sg","na"
"201000000194","ST0008","PCF SPARKLETOTS PRESCHOOL @ PUNGGOL EAST BLK 194 (CC)","CC","Childcare Centre","194","RIVERVALE DRIVE","01","771","na","540194","63120175","norafizah.rahman@pcf.org.sg","na"
"201000000195","ST0009","HAMPTON PRE-SCHOOL","CC","Childcare Centre","178","BISHAN STREET 13","01","215","na","570178","62586209","norijah.ali@hampton.edu.sg","na"
"201000000193","ST0007","PCF SPARKLETOTS PRESCHOOL @ KAMPONG CHAI CHEE BLK 131 (CC)","CC","Childcare Centre","131","BEDOK NORTH AVENUE 3","01","118","na","460131","62426012","yoke.yin.chia@pcf.org.sg","na"
"201000000192","ST0006","PCF SPARKLETOTS PRESCHOOL @ CASHEW BLK 183 (CC)","CC","Childcare Centre","183","JELEBU ROAD","01","38","na","670183","67676046","Maimon.Bte.Sopan@pcf.org.sg","na"
"201000000191","ST0005","PCF SPARKLETOTS PRESCHOOL @ WOODGROVE BLK 894D (CC)","CC","Childcare Centre","894D","WOODLANDS DRIVE 50","01","19","na","732894","63657293","salmiah.mohamed@pcf.org.sg","na"
"201000000190","ST0004","PCF SPARKLETOTS PRESCHOOL @ BUKIT GOMBAK BLK 395A (CC)","CC","Childcare Centre","395A","BUKIT BATOK WEST AVENUE 5","05","01","na","651395","68967110","Nortijah.Begum.Khan.Mohd@pcf.org.sg","na"
"201000000189","ST0003","PCF SPARKLETOTS PRESCHOOL @ FENGSHAN BLK 184 (CC)","CC","Childcare Centre","184","BEDOK NORTH ROAD","01","01","na","460184","62429044","Siew.Kim.Hong@pcf.org.sg","na"
"201000000188","ST0002","PCF SPARKLETOTS PRESCHOOL @ KEBUN BARU BLK 109 (CC)","CC","Childcare Centre","109","ANG MO KIO AVENUE 4","01","28","na","560109","64572579","kebun.baru@pcf.org.sg","na"
"201200000622","SS20154441","THE EYE SITE PTE LTD","OS","Optical Shop","80","MARINE PARADE ROAD","B1","76A","PARKWAY PARADE","449269","63486670","eyesite@theeyesite.com","na"
"201200000620","SS20154443","THE LENS MEN PTE LTD","OS","Optical Shop","1","SENGKANG SQUARE","02","14","COMPASS POINT","545078","63159159","lensmencp@thelensmen.com","na"
"201200000619","SS20154444","THE LENS MEN PTE LTD","OS","Optical Shop","80","MARINE PARADE ROAD","B1","76A/7","PARKWAY PARADE","449269","63480439","lensmenpwp@thelensmen.com","na"
"201200000618","SS20154445","FACE OPTICS","OS","Optical Shop","746","BEDOK RESERVOIR ROAD","01","3001","na","470746","64489762","na","na"
"201200000617","SS20154446","Y2K OPTICS","OS","Optical Shop","548","WOODLANDS DRIVE 44","01","05","VISTA POINT","730548","68947757","na","na"
"201200000616","12C0119","ACCESS MEDICAL BEDOK SOUTH","HC","Healthcare Institution","59","NEW UPPER CHANGI ROAD","01","1268","na","461059","64453100","betterhealth@accessmedical.com.sg","na"
"201200000615","SS20154448","AZPEC OPTICS","OS","Optical Shop","762","JURONG WEST ST 75","01","274","na","640762","68616686","bovinng@yahoo.com","na"
"201200000614","SS20154449","LENZ EMPIRE","OS","Optical Shop","762","JURONG WEST ST 75","02","256C","na","640762","67912381","bovinng@yahoo.com","na"
"201200000613","SS20154450","WISELAND CONTACT LENS AND OPTICAL CENTRE","OS","Optical Shop","133","JURONG GATEWAY ROAD","01","293","na","600133","65616586","wisealfred@hotmail.com","na"
